filename	mark	label	off0	off1	span	code	semantic_rel	omim_code	mesh_code	icd10_code	hpo_code
es-S1130-01082008000900016-1	T2	ENFERMEDAD	634	656	invasión de vía biliar	94185003	EXACT	None	None	None	None
es-S1130-01082008000900016-1	T3	ENFERMEDAD	115	163	lesión a nivel del proceso uncinado del páncreas	3855007	NARROW	None	D010182	K86.9	HP:0001732
es-S1130-01082008000900016-1	T4	ENFERMEDAD	485	530	dilatación del conducto pancreático principal	235969000	NARROW	None	None	None	None
es-S1130-01082008000900016-1	T5	ENFERMEDAD	1086	1107	quiste linfoepitelial	419893006	NARROW	MTHU058859	D004814	L72.0	HP:0200040
es-S1137-66272004000500009-1	T1	ENFERMEDAD	1191	1206	corioamnionitis	11612004	EXACT	None	D002821	None	None
es-S1137-66272004000500009-1	T2	ENFERMEDAD	1214	1229	inmadurez fetal	49333008	EXACT	None	None	None	None
es-S1137-66272004000500009-1	T3	ENFERMEDAD	399	421	condilomatosis vaginal	399599006	EXACT	None	None	None	None
es-S1137-66272004000500009-1	T4	ENFERMEDAD	1103	1118	corioamnionitis	11612004	EXACT	None	D002821	None	None
es-S1137-66272004000500009-1	T5	ENFERMEDAD	1444	1459	corioamnionitis	11612004	EXACT	None	D002821	None	None
es-S1137-66272004000500009-1	T6	ENFERMEDAD	534	560	condilomas vulvoperineales	240542006	NARROW	None	D003218	A63.0	HP:0032301
es-S1137-66272004000500009-1	T7	ENFERMEDAD	1551	1580	condiloma acuminado de vagina	399599006	EXACT	None	None	None	None
es-S1137-66272004000500009-1	T8	ENFERMEDAD	1583	1612	condiloma acuminado de periné	733132008	NARROW	None	None	None	None
es-S0210-48062007000700016-1	T1	ENFERMEDAD	52	67	hernia de hiato	84089009	EXACT	142400	D006551	None	HP:0002036
es-S0210-48062007000700016-1	T2	ENFERMEDAD	37	49	hipertensión	38341003	EXACT	MTHU014957	D006973	I10-I15.9	HP:0000822
es-S0210-48062007000700016-1	T3	ENFERMEDAD	1083	1116	carcinoma urotelial de alto grado	27090000	NARROW	None	D002295	None	None
es-S0210-48062007000700016-1	T4	ENFERMEDAD	925	931	lesión	417163006	EXACT	None	None	None	None
es-S0210-48062007000700016-1	T5	ENFERMEDAD	1059	1064	tumor	55342001	EXACT	None	None	None	None
es-S1130-01082009000700016-1	T1	ENFERMEDAD	66	87	hipertensión arterial	38341003	EXACT	MTHU014957	D006973	I10-I15.9	HP:0000822
es-S1130-01082009000700016-1	T2	ENFERMEDAD	90	111	cardiopatía isquémica	194828000	EXACT	MTHU008097	D000787	I20.9	HP:0001681
es-S1130-01082009000700016-1	T3	ENFERMEDAD	200	206	anemia	271737000	EXACT	MTHU002606	D000740	D64.9	HP:0001903
es-S1130-01082009000700016-1	T4	ENFERMEDAD	415	463	perforación intestinal a nivel de colon sigmoide	712512004	EXACT	None	None	None	None
es-S0004-06142008000300015-1	T1	ENFERMEDAD	472	481	hidrocele	26614003	EXACT	MTHU066392	D006848	N43.3	HP:0100673
es-S0004-06142008000300015-1	T2	ENFERMEDAD	124	135	traumatismo	417746004	EXACT	None	D014947	T14.9	None
es-S0004-06142008000300015-1	T3	ENFERMEDAD	138	157	cuadro inflamatorio	128139000	EXACT	None	None	None	None
es-S0004-06142008000300015-1	T4	ENFERMEDAD	186	208	maldescenso testicular	249240009	EXACT	None	None	None	None
es-S1130-63432014000600009-1	T1	ENFERMEDAD	870	898	DM con aparición de miopatía	396230008	NARROW	MTHU018873	D003882	M33.9	None
es-S1130-63432014000600009-1	T2	ENFERMEDAD	66	107	dermatitis en cara, tronco y extremidades	703938007+118930001+400106006+128605003	COMPOSITE	None	None	None	HP:0011123+HP:0000271
es-S1130-63432014000600009-1	T3	ENFERMEDAD	1441	1449	miopatía	129565002	EXACT	MTHU049021	D009135	M62.9	HP:0003198
es-S1130-63432014000600009-1	T4	ENFERMEDAD	2298	2308	dermatitis	703938007	EXACT	None	None	None	HP:0011123
es-S1130-63432014000600009-1	T5	ENFERMEDAD	992	1053	miopatía inflamatoria en musculatura proximal de extremidades	26889001	NARROW	160750	D009220	M60.9	HP:0009071
es-S1130-63432014000600009-1	T6	ENFERMEDAD	172	197	DM con afectación cutánea	724876003	EXACT	None	None	None	None
es-S1130-63432014000600009-1	T7	ENFERMEDAD	1179	1236	DM con afectación muscular y digestiva, además de cutánea	396230008+129565002+53619000+95320005	COMPOSITE	MTHU018873+MTHU049021	D003882+D009135+D004066+D012871	M33.9+M62.9+K92.9	HP:0003198+HP:0011024+HP:0000951
es-S1130-63432014000600009-1	T8	ENFERMEDAD	457	466	neoplasia	55342001	EXACT	None	None	None	None
es-S1130-63432014000600009-1	T9	ENFERMEDAD	2619	2638	reacciones adversas	281647001	EXACT	None	None	None	None
es-S1130-63432014000600009-1	T10	ENFERMEDAD	1815	1830	hepatotoxicidad	427399008	EXACT	None	D056486	None	None
es-S1130-63432014000600009-1	T11	ENFERMEDAD	1873	1889	reacción adversa	281647001	EXACT	None	None	None	None
es-S1130-63432014000600009-1	T12	ENFERMEDAD	2816	2845	placa eritematosa pruriginosa	64144002	NARROW	MTHU038627	D011536	None	None
es-S1130-63432014000600009-1	T13	ENFERMEDAD	2995	3003	alopecia	56317004	EXACT	MTHU042127	D000505	None	HP:0001596
es-S1130-63432014000600009-1	T14	ENFERMEDAD	3307	3317	dermatitis	703938007	EXACT	None	None	None	HP:0011123
es-S1130-63432014000600009-1	T15	ENFERMEDAD	784	792	disfagia	288939007	EXACT	MTHU037782	D003680	R13	HP:0002015
es-S1130-63432014000600009-1	T16	ENFERMEDAD	2281	2289	disfagia	288939007	EXACT	MTHU037782	D003680	R13	HP:0002015
es-S1139-76322012000400010-1	T1	ENFERMEDAD	700	728	fractura-avulsión de la EIAI	426679004	EXACT	None	None	None	None
es-S1139-76322012000400010-1	T2	ENFERMEDAD	290	314	enfermedades infecciosas	394807007	EXACT	None	D055552	None	None
es-S1139-76322012000400010-1	T3	ENFERMEDAD	942	948	lesión	417163006	EXACT	None	None	None	None
es-S1139-76322012000400010-1	T4	ENFERMEDAD	1098	1104	lesión	417163006	EXACT	None	None	None	None
es-S1139-13752009000200010-1	T1	ENFERMEDAD	37	56	pancolitis ulcerosa	444548001	EXACT	None	None	None	None
es-S1139-13752009000200010-1	T2	ENFERMEDAD	528	544	colitis ulcerosa	64766004	EXACT	266600	D003093	K51.9	HP:0100279
es-S1139-13752009000200010-1	T3	ENFERMEDAD	76	94	corticodependiente	95919007	EXACT	None	None	None	None
es-S1139-13752009000200010-1	T4	ENFERMEDAD	132	165	actividad inflamatoria intestinal	24526004	EXACT	MTHU001680	D015212	None	HP:0002037
es-S1139-13752009000200010-1	T5	ENFERMEDAD	427	477	diarrea (5-6 deposiciones diarias) con sangre roja	95545007	EXACT	MTHU035653	None	None	HP:0025085
es-S1139-13752009000200010-1	T6	ENFERMEDAD	883	902	reacciones adversas	281647001	EXACT	None	None	None	None
es-S1699-695X2016000200010-1	T1	ENFERMEDAD	156	170	otitis externa	3135009	EXACT	None	D010032	H60.9	HP:0410017
es-S1699-695X2016000200010-1	T2	ENFERMEDAD	1187	1202	blefaroespasmos	59026006	EXACT	MTHU038846	D001764	G24.5	HP:0000643
es-S1699-695X2016000200010-1	T3	ENFERMEDAD	1260	1287	parálisis facial periférica	449916008	EXACT	None	None	None	None
es-S1699-695X2016000200010-1	T4	ENFERMEDAD	1740	1773	vesículas en el pabellón auricula	82515000+79313003	COMPOSITE	None	None	None	None
es-S1699-695X2016000200010-1	T5	ENFERMEDAD	1832	1855	Síndrome de Ramsay Hunt	21954000	NARROW	None	D016697	None	None
es-S1699-695X2016000200010-1	T6	ENFERMEDAD	695	714	nistagmo horizontal	81756001	EXACT	MTHU004441	D009759	None	HP:0000666
es-S1699-695X2016000200010-1	T7	ENFERMEDAD	1630	1639	nistagmus	563001	EXACT	MTHU000235	D009759	None	HP:0000639
es-S1130-01082009000700018-1	T1	ENFERMEDAD	521	536	hepatocarcinoma	109841003	EXACT	114550	D006528	C22.0	HP:0001402
es-S1130-01082009000700018-1	T2	ENFERMEDAD	663	676	hemoperitoneo	45626005	EXACT	None	D006465	K66.1	HP:0011854
es-S1130-01082009000700018-1	T3	ENFERMEDAD	696	726	lesión en segmento VI hepático	126851005	NARROW	None	D008113	None	HP:0002896
es-S1130-01082009000700018-1	T4	ENFERMEDAD	742	757	hepatocarcinoma	109841003	EXACT	114550	D006528	C22.0	HP:0001402
es-S1130-01082009000700018-1	T5	ENFERMEDAD	355	364	hipotenso	45007003	EXACT	MTHU003384	D007022	I95.9	HP:0002615
es-S0004-06142008000100011-1	T1	ENFERMEDAD	2219	2234	absceso pélvico	111367007	EXACT	None	None	None	None
es-S0004-06142008000100011-1	T2	ENFERMEDAD	54	64	brucelosis	75702008	EXACT	None	D002006	A23.9	None
es-S0004-06142008000100011-1	T3	ENFERMEDAD	2239	2253	cuadro séptico	238150007	EXACT	None	D018746	None	None
es-S0004-06142008000100011-1	T4	ENFERMEDAD	66	79	hiperuricemia	35885006	EXACT	MTHU004766	D033461	None	HP:0002149
es-S0004-06142008000100011-1	T5	ENFERMEDAD	82	101	hipercolesterolemia	13644009	EXACT	MTHU014203	D006937	None	HP:0003124
es-S0004-06142008000100011-1	T6	ENFERMEDAD	1204	1221	orquiepididimitis	197983000	EXACT	None	None	N45	None
es-S0004-06142008000100011-1	T7	ENFERMEDAD	161	191	hiperplasia prostática benigna	266569009	EXACT	600082	D011470	None	HP:0008711
es-S0004-06142008000100011-1	T8	ENFERMEDAD	2501	2541	absceso en la zona de músculos aductores	203027001	NARROW	None	None	None	None
es-S0004-06142008000100011-1	T9	ENFERMEDAD	427	434	adenoma	443416007	EXACT	None	D000236	None	None
es-S0004-06142008000100011-1	T10	ENFERMEDAD	1025	1055	infección de herida operatoria	58126003	EXACT	None	D013530	None	None
es-S0004-06142008000100011-1	T11	ENFERMEDAD	1599	1616	osteopatía púbica	282771003	NARROW	None	None	None	None
es-S0004-06142008000100011-1	T12	ENFERMEDAD	1868	1881	anemia severa	271737000	NARROW	MTHU002606	D000740	D64.9	HP:0001903
es-S0004-06142008000100011-1	T13	ENFERMEDAD	3123	3185	colección purulenta que proximalmente se dirige hacia el pubis	43522000	NARROW	None	None	None	None
es-S0004-06142008000100011-1	T14	ENFERMEDAD	4337	4353	absceso en muslo	3507004	EXACT	None	None	None	None
es-S0004-06142008000100011-1	T15	ENFERMEDAD	942	959	Herida quirúrgica	112633009	EXACT	None	D000072836	None	None
es-S0004-06142008000100011-1	T16	ENFERMEDAD	3368	3385	herida quirúrgica	112633009	EXACT	None	D000072836	None	None
es-S0004-06142008000100011-1	T17	ENFERMEDAD	3441	3458	herida quirúrgica	112633009	EXACT	None	D000072836	None	None
es-S1130-01082006001000017-1	T1	ENFERMEDAD	56	72	hernia umbilical	396347007	EXACT	MTHU006862	None	K42	HP:0001537
es-S1130-01082006001000017-1	T2	ENFERMEDAD	86	89	HTA	38341003	EXACT	MTHU014957	D006973	I10-I15.9	HP:0000822
es-S1130-01082006001000017-1	T3	ENFERMEDAD	597	619	endometriosis de colon	44601009	EXACT	None	None	None	None
es-S1130-01082006001000017-1	T4	ENFERMEDAD	587	593	lesión	417163006	EXACT	None	None	None	None
es-S1130-05582009000600006-1	T1	ENFERMEDAD	1234	1260	lesión de células gigantes	443790001	EXACT	None	D005870	None	None
es-S1130-05582009000600006-1	T2	ENFERMEDAD	1581	1584	MAV	234141001	EXACT	MTHU006471	D001165	None	HP:0100026
es-S1130-05582009000600006-1	T3	ENFERMEDAD	2242	2269	malformación arterio-venosa	234141001	EXACT	MTHU006471	D001165	None	HP:0100026
es-S1130-05582009000600006-1	T4	ENFERMEDAD	1356	1380	sangrado intraoperatorio	213261000	EXACT	None	D016063	None	None
es-S1130-05582009000600006-1	T5	ENFERMEDAD	595	601	lesión	417163006	EXACT	None	None	None	None
es-S0210-56912008000200007-2	T1	ENFERMEDAD	68	81	shock séptico	76571007	EXACT	None	D012772	None	None
es-S0210-56912008000200007-2	T2	ENFERMEDAD	149	152	CID	67406007	EXACT	MTHU021343	D004211	D65	HP:0005521
es-S0210-56912008000200007-2	T3	ENFERMEDAD	1393	1404	peritonitis	48661000	EXACT	MTHU018331	D010538	K65.9	HP:0002586
es-S0004-06142008000700011-1	T1	ENFERMEDAD	709	738	tumor fusiforme de bajo grado	88897007	NARROW	None	None	None	None
es-S0004-06142008000700011-1	T2	ENFERMEDAD	986	1034	tumor fusiforme del estroma sexual no específico	55342001	NARROW	None	None	None	None
es-S1139-76322017000100011-1	T1	ENFERMEDAD	49	117	exantema purpúrico palpable en los miembros inferiores y los glúteos	271807003+118937003+609620004	COMPOSITE	MTHU008860	D005076	R21	HP:0000988
es-S1139-76322017000100011-1	T2	ENFERMEDAD	283	299	faringitis aguda	363746003	EXACT	None	None	J02.9	None
es-S1139-76322017000100011-1	T3	ENFERMEDAD	1398	1450	púrpura de Schönlein-Henoch con afectación articular	191306005	NARROW	MTHU018874	D011695	D69.0	None
es-S1139-76322016000300012-1	T1	ENFERMEDAD	1480	1486	úlcera	429040005	EXACT	None	D014456	None	None
es-S1139-76322016000300012-1	T2	ENFERMEDAD	221	265	caries en el segundo molar de leche inferior	80967001	NARROW	MTHU011664	D003731	K02.9	HP:0000670
es-S1139-76322016000300012-1	T3	ENFERMEDAD	640	646	flemón	299709002	EXACT	MTHU015041	None	None	HP:0030757
es-S1139-76322016000300012-1	T4	ENFERMEDAD	932	959	absceso en borde submaxilar	17133001	EXACT	None	None	None	None
es-S1139-76322016000300012-1	T5	ENFERMEDAD	502	508	flemón	299709002	EXACT	MTHU015041	None	None	HP:0030757
es-S1139-76322016000300012-1	T6	ENFERMEDAD	514	524	adenopatía	30746006	EXACT	MTHU002630	D000072281	None	HP:0002716
es-S1139-76322016000300012-1	T7	ENFERMEDAD	148	163	flemón dentario	299709002	EXACT	MTHU015041	None	None	HP:0030757
es-S1139-76322016000300012-1	T8	ENFERMEDAD	1659	1667	cicatriz	275322007	EXACT	MTHU010020	D002921	None	None
es-S1139-76322016000300012-1	T9	ENFERMEDAD	1135	1159	lesión cervical ulcerada	118939000	NARROW	None	None	None	None
es-S1139-76322015000100011-1	T1	ENFERMEDAD	908	933	tartamudeo del desarrollo	39423001	NARROW	MTHU062903	D013342	None	HP:0025268
es-S1139-76322015000100011-1	T2	ENFERMEDAD	226	245	traumatismo craneal	82271004	EXACT	None	D006259	S09.9	None
es-S0210-56912009000600008-1	T1	ENFERMEDAD	70	80	tabaquismo	365982000	EXACT	None	None	None	None
es-S0210-56912009000600008-1	T2	ENFERMEDAD	83	102	hipercolesterolemia	13644009	EXACT	MTHU014203	D006937	None	HP:0003124
es-S0210-56912009000600008-1	T3	ENFERMEDAD	118	150	enfermedad coronaria aguda grave	127337006	NARROW	None	None	None	None
es-S0210-56912009000600008-1	T4	ENFERMEDAD	936	972	obstruccion de la vía aérea superior	68372009	EXACT	None	None	None	None
es-S0210-56912009000600008-1	T5	ENFERMEDAD	1024	1042	estenosis traqueal	11296007	EXACT	MTHU042798	D014135	None	HP:0002777
es-S0210-56912009000600008-1	T6	ENFERMEDAD	1115	1153	estenosis traqueal en extremo proximal	11296007	NARROW	MTHU042798	D014135	None	HP:0002777
es-S0210-56912009000600008-1	T7	ENFERMEDAD	1204	1225	fibrosis peritraqueal	59837008+263756000	COMPOSITE	MTHU024688	D005355	None	None
es-S0210-56912009000600008-1	T8	ENFERMEDAD	1394	1400	lesión	417163006	EXACT	None	None	None	None
es-S1130-05582008000500006-1	T1	ENFERMEDAD	813	822	epilepsia	84757009	EXACT	MTHU018883	D004827	G40.9	HP:0001250
es-S1130-05582008000500006-1	T2	ENFERMEDAD	839	858	retraso mental leve	86765009	EXACT	MTHU035844	None	F70	HP:0001256
es-S1130-05582008000500006-1	T3	ENFERMEDAD	860	874	hipotiroidismo	40930008	EXACT	MTHU025716	D007037	E03.9	HP:0000821
es-S1130-05582008000500006-1	T4	ENFERMEDAD	876	901	resistencia a la insulina	763325000	EXACT	147670	D007333	None	HP:0000855
es-S1130-05582008000500006-1	T5	ENFERMEDAD	904	919	alergia al yodo	294913003	EXACT	None	None	None	None
es-S1130-05582008000500006-1	T6	ENFERMEDAD	558	578	QG asociada a un SMR	215617000	EXACT	155900	D008556	G51.2	None
es-S1130-05582008000500006-1	T7	ENFERMEDAD	1266	1281	lengua fisurada	52368004	EXACT	MTHU037688	D014063	K14.5	HP:0000221
es-S1130-05582008000500006-1	T8	ENFERMEDAD	1304	1315	macroglosia	25273001	EXACT	MTHU012925	D008260	None	HP:0000158
es-S1130-05582008000500006-1	T9	ENFERMEDAD	241	244	SMR	37770007	EXACT	155900	D008556	G51.2	None
es-S1130-05582008000500006-1	T10	ENFERMEDAD	1180	1197	lengua depapilada	59032001	EXACT	MTHU069241	D005929	K14.1	HP:0025252
S0004-06142006000500002-4	T1	ENFERMEDAD	237	258	hipertensión arterial	38341003	EXACT	MTHU014957	D006973	I10-I15.9	HP:0000822
S0004-06142006000500002-4	T2	ENFERMEDAD	723	732	hidrocele	26614003	EXACT	MTHU066392	D006848	N43.3	HP:0100673
S0004-06142006000500002-4	T3	ENFERMEDAD	870	895	orquiepididimitis crónica	10194007+236768005	COMPOSITE	MTHU002459	None	None	None
S0004-06142006000500002-4	T4	ENFERMEDAD	1031	1040	hidrocele	26614003	EXACT	MTHU066392	D006848	N43.3	HP:0100673
S0004-06142006000500002-4	T5	ENFERMEDAD	1459	1513	tumor de células de Leydig con criterios de malignidad	77870005	EXACT	None	None	None	None
S0004-06142006000500002-4	T6	ENFERMEDAD	2145	2155	metástasis	128462008	EXACT	None	None	None	None
es-S1130-01082008000900014-1	T1	ENFERMEDAD	34	110	adenocarcinoma medianamente diferenciado implantado sobre esófago de Barrett	721617001	NARROW	None	None	None	None
es-S1130-01082008000900014-1	T2	ENFERMEDAD	676	709	retención en el conducto gástrico	307227006	EXACT	None	None	None	None
es-S1130-01082008000900014-1	T3	ENFERMEDAD	715	745	píloro marcadamente estenosado	367403001	EXACT	MTHU002185	D011707	None	HP:0002021
es-S1130-01082008000900014-1	T4	ENFERMEDAD	211	234	reflujo gastroesofágico	235595009	EXACT	109350	D005764	K21	HP:0002020
es-S1130-01082008000900014-1	T5	ENFERMEDAD	2144	2155	perforación	36191001	EXACT	None	None	None	None
es-S1130-01082008000900014-1	T6	ENFERMEDAD	1086	1131	stop casi completo y persistente en el píloro	244815007	NARROW	None	None	None	None
es-S1130-63432013000400011-2	T1	ENFERMEDAD	21	110	diabetes mellitus tipo 2 de larga evolución secundaria a pancreatitis crónica calcificada	44054006+301009006	COMPOSITE	MTHU028982	D003924	E11	HP:0005978
es-S1130-63432013000400011-2	T2	ENFERMEDAD	490	496	úlcera	429040005	EXACT	None	D014456	None	None
es-S1130-63432013000400011-2	T3	ENFERMEDAD	1205	1242	insuficiencia renal crónica agudizada	236433006	EXACT	None	None	None	None
es-S1130-63432013000400011-2	T4	ENFERMEDAD	1247	1262	sepsis urinaria	721104000	EXACT	MTHU040984	None	None	None
es-S1130-63432013000400011-2	T5	ENFERMEDAD	78	110	pancreatitis crónica calcificada	301009006	EXACT	None	None	None	None
es-S1130-63432013000400011-2	T6	ENFERMEDAD	365	377	malnutrición	248325000	EXACT	MTHU026060	D044342	E40-E46.9	HP:0004395
es-S1130-63432013000400011-2	T7	ENFERMEDAD	379	406	insuficiencia renal crónica	90688005	EXACT	MTHU036383	D007676	N18.9	None
es-S1130-63432013000400011-2	T8	ENFERMEDAD	127	140	hipoglucemias	302866003	EXACT	MTHU000371	D007003	E16.2	HP:0001943
es-S1130-63432013000400011-2	T9	ENFERMEDAD	408	430	cetoacidosis diabética	420422005	EXACT	MTHU010100	D016883	None	HP:0001953
es-S1130-63432013000400011-2	T10	ENFERMEDAD	437	449	úlcera sacra	225562005	EXACT	None	None	None	None
es-S1130-63432013000400011-2	T11	ENFERMEDAD	212	241	cuadros infecciosos urinarios	68566005	EXACT	MTHU007522	D014552	N39.0	None
es-S1130-63432013000400011-2	T12	ENFERMEDAD	1051	1057	úlcera	429040005	EXACT	None	D014456	None	None
es-S1130-63432016000200009-1	T1	ENFERMEDAD	277	303	rinoconjuntivitis alérgica	473460002	EXACT	None	D003233	None	HP:0007879
es-S1130-63432016000200009-1	T2	ENFERMEDAD	401	419	alergia estacional	444316004	EXACT	MTHU037792	D006255	J30.1	HP:0003193
es-S0004-06142008000500015-1	T1	ENFERMEDAD	1097	1115	formación quística	441457006	EXACT	None	D003560	None	None
es-S0004-06142008000500015-1	T2	ENFERMEDAD	581	627	pulpa testicular, contenía una lesión quística	767754009	EXACT	MTHU030195	None	None	None
es-S0004-06142008000500015-1	T3	ENFERMEDAD	276	299	tumor sólido testicular	126900000	NARROW	None	D013736	None	HP:0010788
es-S0004-06142008000500015-1	T4	ENFERMEDAD	905	945	formación quística en cordón espermático	118658007	NARROW	None	None	None	None
es-S0004-06142008000500015-1	T5	ENFERMEDAD	1529	1567	lesión quística del cordón espermático	118658007	NARROW	None	None	None	None
es-S0004-06142008000500015-1	T6	ENFERMEDAD	1586	1599	espermatocele	49263001	EXACT	MTHU018029	D013088	N43.4	HP:0030424
es-S0465-546X2009000300008-1	T1	ENFERMEDAD	2242	2262	Tuberculosis Cutánea	66986005	EXACT	None	D014382	None	None
es-S0465-546X2009000300008-1	T2	ENFERMEDAD	1734	1758	dermatitis granulomatosa	238673000	EXACT	None	None	L92.9	None
es-S0465-546X2009000300008-1	T3	ENFERMEDAD	2859	2881	Enfermedad Profesional	115966001	EXACT	None	D009784	None	None
es-S0465-546X2009000300008-1	T4	ENFERMEDAD	1184	1202	pápula eritematosa	70831001	NARROW	None	None	None	None
es-S0465-546X2009000300008-1	T5	ENFERMEDAD	1773	1795	dermatitis tuberculosa	66986005	EXACT	None	D014382	None	None
es-S0465-546X2009000300008-1	T6	ENFERMEDAD	2960	2986	enfermedades profesionales	115966001	EXACT	None	D009784	None	None
es-S0465-546X2009000300008-1	T7	ENFERMEDAD	1293	1313	adenopatías axilares	127189005	EXACT	None	None	None	None
es-S0465-546X2009000300008-1	T8	ENFERMEDAD	1600	1624	dermatitis granulomatosa	238673000	EXACT	None	None	L92.9	None
es-S0465-546X2009000300008-1	T9	ENFERMEDAD	1667	1689	dermatitis tuberculosa	66986005	EXACT	None	D014382	None	None
es-S0465-546X2009000300008-1	T10	ENFERMEDAD	334	409	pinchándose en la cara lateral externa de la falange distal del dedo índice	283520007	NARROW	None	None	None	None
